id,name,type,start_date,distance_km,moving_time,moving_time_hms,avg_speed_kmh,kilojoules,map_summary_polyline,NM_UF,NM_MUN
9521437518,Corrida ao entardecer,Run,2023-07-25 21:00:36,6.0143,2125,0:35:25,10.188,0.0,zloKnpeaHkA?w@I}Bo@m@KkBm@OIIAE@ADBBFBZDn@RtA\TJTDxAb@n@Hv@?ZAD@NE`@Ah@BxBAhCI~A?NER@DA@GKASDyABe@Dc@AeABkA?uEFc@Ew@MeFuAs@UG@@DDBl@J|Bl@jBl@\Hl@FfA?nAElFCjAEz@?h@CDEEEEAw@HqA?iCH_GDa@Ai@GyC{@]Ee@Qq@Oe@OG??FDBN?b@H`D|@z@Zt@NhABxBGbAB|HKPABEGEG?YF_@B{A?U@wABOC_@?eFFYAc@Gu@O_FwAc@OGB@HBBR@x@Vr@NdD|@z@LdIEbDGj@@`@ADCAGECUDoBDy@?cABm@AuFF[AaBYMI{EuAGEA?EB@FDBbAZnBd@jA^r@Rn@FjFEpBE|CCVBNCP@DIGEQAmADm@?_@BMAW@iBBmAF{@A{A@g@C{@Mw@Y,Pará,Mãe do Rio
9514956519,Corrida ao entardecer,Run,2023-07-24 21:18:03,8.0181,2744,0:45:44,10.519200000000001,0.0,xloKlpeaHeA?g@CcAQaA[aAUUKk@M}@]GD?DDBV@x@P~DlAz@PxABVCbCAh@E`E?t@En@@F?BIAEEAg@FuBF}A@iABcC@IBi@@cACa@EyA_@yAe@I?sBs@A?EH@Dj@HdD`A`Ch@X@z@?n@AHCdLKRABGCEe@F}@DuA@E@q@A{BF{A?mADe@Cq@GcFyA_A[CAIB@FBBX@vBj@VD~Bt@n@JxA?f@C|FGx@CVBr@?x@EDA@EAAMCe@FwADgFDmADsB?}@K{GmBICKD?B\DlGdBt@L~CA~AEP@j@CdBCfBGRDXAJCCEEA{FN{A?}ADcB?e@Ao@ImA]i@KMGWCi@Wc@Kw@YI?CDBFT@XFhBh@LF`ATt@TXHn@FvCCj@CfC?fDGn@?DDHIHEIGm@F{@@s@DwB?gBFkD@eAMe@K}@Um@UyA_@w@]I@CDFF`@FlGhBh@FvB@vCEd@El@?bCEpA?NA@EECQ@{@@OBMAe@DkCBk@CqAB{C@e@CeCo@m@Km@WyAc@G?CDDFPBfBd@xDdAj@H~DC|@E~DCjAAZCP@FA@ICCG?i@F}@?{@D,Pará,Mãe do Rio
9496323325,Corrida ao entardecer,Run,2023-07-21 22:11:36,3.1243000000000003,1164,0:19:24,9.662400000000002,0.0,jmoKjpeaHI@ECMAUBWA]@[CIIMAIE]Cm@S_ASc@QOCk@W[G_@MC@CF?BBDD@^JV@bAPVJ|@Tb@NnBb@dAEP@n@ARFhAAx@Cj@BTCf@@x@ETBj@EPBHAJEND\CHC?EAGMEYDo@@MDoAAc@Du@?QBqA?CCw@Hu@CYBY?CA@@Q?m@C[@k@OO?QCi@Qc@S_ASSKMBEII?o@SQMIHBLF@p@Dd@Jj@PH@`ARTHFDl@PJ?XLLBn@BXCTBZE^HT?@@XDXOJ@HAHD|@Bd@Gn@@v@EPBbAGT@LALB?EACOEWBm@Cc@B_BAgAFg@?w@FQCe@@_@CsADo@A_@OQCg@Q[CKIMECEYAa@OUCGEG?MKK?c@OCEKABDNHPBLH,Pará,Mãe do Rio
9465126886,Corrida ao entardecer,Run,2023-07-16 22:07:17,4.8315,3006,0:50:06,5.7852,0.0,jmoKfpeaHsABaAGWMoAWYIQI[IIA_@OoAYAGGAIDEJKBGHWh@U|@Q`@EPEDKb@k@fBSx@[t@e@|AEd@m@xAEBIPUZUz@C@UVG^KNCH@HQ^ALIJ?LKR@JSR]~@?JW^GX]x@@JKRGZGHIZCBETYn@AJe@xAMXGNALA@AHCB?FIF@DED?FGJANSTCRYp@Kb@[v@Ql@Ch@ETg@|AWr@e@fAENALuEzMm@jB_@bA?JDBDCJ_@HIV]b@mBTa@Ry@^}@R}@P[DQJOTm@Lg@DUP_@HYHM@WHK@KLQBSNi@HO?Sb@m@Pe@Pi@@]b@}@Pk@Vm@Fc@\aAR[Je@Vk@Jk@PUJSFYl@cB@[BMJKPs@h@cAFYDCB]Ha@Vk@DSh@kA`@uAFGZFFLHFDHJLJ?FGNAPBl@VTDn@VTB|@XBAZFXN\?ZEPKh@LZ?XGLK\Nb@LXDp@VH@FDnDfA^Pv@NJFTVPJ`@DjCv@F?HEFONOJUAKDI?KNe@VgAFGBU,Pará,Mãe do Rio
9446374396,Corrida ao entardecer,Run,2023-07-13 21:21:57,4.285399999999999,3260,0:54:20,4.734,0.0,`moKfpeaHgA@g@CWEaCo@y@QYMiA[QIACCD@FD@`EjAfBb@l@FVBxAAlCInB@LCLBlAGxAAJCIA{AFsCFq@CyEHg@?_@C{AY[Ma@IQIYE_@KwAe@IAKEJ?FHVFZNlCp@PLF?`@NXHr@Jj@Ad@@~@GvC?LCN?p@Cj@Bp@CxA?HC@GD@G@@Bd@Aq@Iu@@OBeBDmC@mDDmA?[EgAUs@YQCeA]y@Oi@WE@?DHFfA`@vEnAXFZBpA?x@APCnDChAG^BbACh@@HCH?FGACI?ACC?BA?BBECDICKBW@GBa@?IBk@AIBe@?Y@IEYFKCIB[A?BMCEBa@@]CSDMAECc@B}A@OEO?c@O_@ECCg@OIGM?_@Ic@Uk@IECUCKEk@MBBn@PTNv@P@BJ?l@PHDh@JRJh@JLHL?HD~AARC,Pará,Mãe do Rio
9446170397,Corrida ao entardecer,Run,2023-07-11 21:55:31,4.0118,1377,0:22:57,10.486799999999999,0.0,bmoKlpeaHsA@e@EsA_@WCy@YyBm@KAOKMECD?DDBT?PDlCx@F?PDr@Xn@PZBDB`@?LGJ@h@AVBNCL@`BEX@NAJ@v@Cj@@BCP?D@pAEt@?PCD@EBQEsADWCyBD]Bg@AcADqA?kAD_@A]EEEu@MQII?i@QQAy@WMCMGOAWKQAQGOMEA?FDBt@TX@PFVBh@PRJN@ZNV@hA\TANDZADBZCLBPEP@VCX@f@Cd@@p@CJ@dAAZET@n@AVDz@DXEGGy@?oABqB?wADQ@EAaABCAUBc@AODOEs@Bw@K]MQAMIQAKEE?y@WGGOEG@{@[OA[MGEI?ADFH^FVBlA^hCn@BBVDLDT@FBx@@HCz@BFCT@HCnAClA@l@ER@HAH@lBED@XAXFN?IIQCIBO?k@B{@?Q@g@Ao@DQAK@aA?I@k@@,Pará,Mãe do Rio
9427180189,Corrida ao entardecer,Run,2023-07-10 21:39:52,8.015699999999999,2664,0:44:24,10.8324,0.0,zloKjpeaHK?GBqAE}@UCCs@OWK]IOII?UKo@M{@]ACI?AFBHBBv@VrA`@N@tCz@^BdBAHAH@`@ED@TAF@h@A`@@~@CR@j@ET@BAJAXBTCD@HAlA?HA@EAEG?QDO?[G}CLsC?eADkC?KEO?cA[YECEI?a@KYMc@IkAa@GGYGAL^NH@ZL~Bn@LFh@J^Lh@LHAPBpAANBJCH@dBGf@@d@CVBHCP@ZE|@?NCrABZADGIGg@BOAIB_C?qAHKCkADe@ASBaA?KBgACcAQOKO?kA[uAe@GA]OOC]OGD@Ln@NFFt@LVJ^HzAb@NBVJdANTCP@HAd@?f@C^@pFKP@l@Cf@@BCRB^CBGIGEBe@DaB@{BFEA_@By@AIBg@@KAWDCAE@UCe@D[?}AY_@MwBi@c@QeAWGCCGGAGF@DDBl@NFDbAXDBz@P\Ll@LRJt@LpA@^CnBAn@CT@^CJ@BAT@`@GRDDCl@@VAR@PC`@@TEAGEESFWB[CsADcAAaADOAgABG@m@?IBw@CIBIAm@@q@Ke@OkAWiA]QI}Ac@AHBBb@JRVR?DCJBpBj@FDr@Rz@NjABzAGpAAF@BCh@@t@EN@XCX@|@CV?JAv@BFC@EGE}@DeA?MBa@AIBUCu@FgBAi@F[C{@BQ?CCw@@_@EMIqA]]G{Ai@qA_@K?CBBJPANJJ@\NVDhEpAJ@HDDARDpACF@r@ALAtBET@JAD@Z?RCD@TCX@RCDBh@Ex@?`@EAEW?cFFiBFa@AU@ECW@CAuBFg@ECE]Cc@OMKSCMGKASG_@Kk@Sc@Io@WIACFJJf@JJFXJF?NFD?d@HRFLHL@LHJ@BBJ?NHJ@@BDA^L^F,Pará,Mãe do Rio
9365051285,Corrida noturna,Run,2023-06-30 23:30:41,5.0177,1723,0:28:43,10.4832,0.0,|loKjpeaHcB@UCqEkAuAa@W@SIOJ}ClJMf@o@lBCRg@lAEV[n@Yr@i@bBWr@IZS^o@xB[p@GVYh@_@zAyAfEK`@Wr@CLGHoBzFk@hBUn@Ql@s@xBO`@OPs@tB_AzCm@xAu@fCYl@ARFBBCXs@\sAn@cBv@_CVo@tAgEP]FSRg@d@kBTi@rBiGBGjAmDLYPo@JQV}@FO^eAH_@|@}B~@yCz@gCLYd@}@La@J?HFTF`Bj@d@F`@?x@PlA`@NHd@Lj@RTDr@Xr@PNDDFG^@FDDj@Ab@FHAFCH@|@VDLJHREVDhCz@`@\f@Lb@PjBb@LABCTo@`AwDHi@,Pará,Mãe do Rio
9364930680,Corrida ao entardecer,Run,2023-06-29 21:54:15,0.5501,188,0:03:08,10.533600000000002,0.0,zloKnpeaH_A@k@Eo@MwAa@,Pará,Mãe do Rio
9353279594,Corrida ao entardecer,Run,2023-06-28 21:24:14,4.3042,1429,0:23:49,10.8432,0.0,zloKjpeaHy@BYEm@EiA_@k@KGEOCIGw@Oi@S[GWKK?@N|Bn@l@Jf@TN@v@X`@FD?^Dj@@xAEd@?JBBCrA?r@GnA?JBJGN@DCd@Bx@CVCDICCICKJCBEEOAKB_@CaAFg@?IBSEUFWEOBSA]@QBYCQBqA?e@@o@CI@ACQAKIEBKCTEi@?QCyA_@OIQ?g@QEEy@UOCM@PDAA?FLFlD~@RHH@bAZz@HnBEnA?xAEnCCf@@fAER?FC@GACKCYBE?gAFOCMB_A?ICy@Fa@AYBIAKFM?MEMBQC]DOCa@BoA?aAQ_AYo@KKIQCm@SUGACSGQKG@MCC?ADJHn@Pj@LfCv@VDDBb@Jb@F`FEd@@tEKbA@RAJEAEKAgBFu@?aBDuEBk@Be@?sASy@SiAYmAe@w@SPHLNtF|Ah@J^Bj@A,Pará,Mãe do Rio
9353090091,Corrida ao entardecer,Run,2023-06-23 23:07:05,4.7565,1716,0:28:36,9.979199999999999,0.0,`moKjpeaHyA@i@CmCy@k@IiBo@g@ASNuBfGKb@w@vBg@hBi@|AGRi@nAK\Wj@Yv@[hAg@lASr@MZAJOXIV[p@Mr@Sl@Sx@[n@Qj@Uh@K`@MVETMN@DIPAJK`@c@lAKPa@tAKPEV_@`AOh@KVKj@kBlFSl@?FWf@Kf@]n@S|@Q^_@nAO\I\Ud@Id@D@DCRYP_ANm@Ri@Rc@|@yCLU^iA^aAPo@z@qB^wAl@_BVaA`@eAVu@P]V_ANYFg@FCDIAKBILUTc@DACG?CHS@IDCN[HGd@sANg@Bc@NU?EJK@QVi@Fa@FAJO?IFa@BAJ]Ji@DGCC?OPYHYV_@?IL_@P]PW@I@@DIFCEE@IJ[f@HtBn@`@FR?THRBtA^b@RdAR`@LXNlAb@f@LVP@EFAf@Xd@Ll@TnAZp@\t@Rn@b@N@|Af@P@n@RFCFWRUL[Nu@b@eB,Pará,Mãe do Rio
9316213515,Corrida ao entardecer,Run,2023-06-22 20:28:11,6.0283999999999995,2085,0:34:45,10.4076,0.0,hh_HppvfHI\]`@K@UNc@Rg@\ODABKDCDSHI?MLKBs@JIFO?GFUDM?CDGEOFW?GBM?WDMCIIG?IM?IEE?EMGAi@@KCSBOAO@GEY?GEKBg@BGCIE}@BMCKBGEY]eA?MKMAQS_@Ww@IMESQQEMKIMWKIKAEIUOIACIe@c@_@YQIGGMUK_@Ao@ECBEAIBUJW?GFI?EJUBAV]TALCBGF?RSXEJG`@C`@@DBHAF@LADCDSJGDSAKBIAUOm@CQm@yACQOYGECMGEAIGE?GGGWe@KYKOAK[i@Qi@IEM[GEK]GC?EKOM[IIC@?@D@@AS[GQOQ?KGCCMIGCOMOCIGE?EW_@KU?GKCGGCUICAMQYSu@KKOY`@pALLHVHJH`@FHF@?NFBHTB@?D@CB@V\Vt@HJDNFF@JXj@?DHHNXB@@FRb@FHJD?DJT?JNPN^\f@AFZn@@NNJBPHJ@FJLFRTd@vDdK{DoJo@?cBJm@CEBW@KCEBQCG@KCE@MCW?KCK@UGKBSEOAMEQ@OGI@OEKMAMFMBUFGBKEs@CCG[CEAIMYAMGGCOISCQM_@ECIMCQDGQ_@Dd@ZfAJj@L\@DJP?HBBH\DHFl@CB?HADKHAFKFMTSNMNy@\m@HU?YC_@HIAO@EB_@?q@DWAI@EAI@OCACKEk@c@Qi@IECKSQKQOkAGIIEEO@COe@?KEGCYCKECCQGS?IKMGi@KOTYVMPYRMBGBMHEX[BKJE@GEQ@?KKmAs@EG]MGIYM]UYKEAKKKGi@WYSOCGIE?_Am@WICEIAKIg@SAC]G[SWKUOQIEIICAEe@QMBQHMb@GHAFIPETKRQn@AVEBIXCRGPAPKV?XDPADl@VVFhAHPAJBDC`@FRCTDFAF@BCJ@FCJBLCn@Fn@GH@PEn@BRAN@d@APBf@An@JL?f@JDATJDDZBHHGHGNMLYPILYRMRUNGH?PH`@?JFRFB?LFJ?H\fADXJRX\Dp@Lf@DJHHZj@FRZ\ZNLB^DR?TDHCb@?vBMj@EPKNA,Pará,Belém
9310188403,Corrida ao entardecer,Run,2023-06-21 20:18:16,6.3532,2089,0:34:49,10.9476,0.0,ph_HbpvfHKZMJ?PSREBU@ADYNYVUJEAEFs@`@K?CFi@HOFOB_@Ji@FGDI?SDW@UBe@OKSGGM_@?SCQ@i@EM@MCKAWBC?QDGCqACEAOBUKY?WSg@]wAOYG[OOQa@][S]ICCG]UKOKCUSMEAEGAEGEAGIGAOOAGGCEO@MGKCU@q@BIAIFIAEDG@KNQ?EVMNQL@LCFKHADIXQRAFCF?LANBLET@REX]JY?EGSGGBIAMES?IMECG?IQSKAu@DM?e@DGCOFECGB{@Ac@D_BMIBQEK@KEO?UGWAG@a@E]Ia@DMJADQLCFOF{@PWAWGO@ICa@DEAOFWCUDICOFOC]@]CQI]YGOKIQi@OMEQIG?GEE?KEIBOEYOKKQ?IKY?OII@ICKEC@GGIKm@IU@EKSAI?UHQTSD@JQDCBKFED?DGTMDEBKPEBEHWCMEKQOSKCCMCe@SGKc@Wq@YGGOGIIUGUQMGE?OMMCKKQIECCAEBIOKAEGOGEEGAOKE?MIYYYEMMGAKKUAKMMCCEGA}@i@GEMAMPERIHAFBBMV@DKX?DIR@FOJE`@GL@DGJMx@KZCRLj@\JJ?THVDJCNBTEJBr@@BDF?JCF@PAH@LA^D^Kb@ATGRBHChAAl@Fd@AZFj@@JD^DLCFOCKIEo@DME]@GEY?ECk@?KCQBc@AEB{ADWFiAAu@FYGG@UIK@OEO@QGCBQGG?ABG@AEICYAm@SE@GCG@_@II@MKI?GG]IEGKAc@UOEWQOEEIOGKKUICOWKMOYQCIW[SQGMQOAIKMIOOKCMMMKCOBDNLFPZLHBJXb@Rb@B@PRJFJJ?DTTDJ?JUFGPIDGH?^NVRPNXf@f@b@TL@VND?x@b@RFNJJBJJJDDCPNLBLLRJBAB@RRH@\T\FhAd@XNDF^NRNF?LJXHFF?BTJFJJ@VJLBHHJF@BD?f@PDCF@HLp@Z^XRFJHJBj@XXDTETMJSPM@GPSB?NRADBFAHDRCJJLDTF@DPJL@FFF@HHPV^j@ZRDl@?JF^I@BL@RGT?XCV?h@If@CJGZGRKLAb@a@RFNABBLBRHDAPBDAFDL?LDL?JBx@?H@@DX?TDh@?`@Gn@C,Pará,Belém
9297878235,Corrida ao entardecer,Run,2023-06-19 22:03:47,2.6820999999999997,914,0:15:14,10.5624,0.0,|loKjpeaHoABo@IgEiAkA_@a@QI@ADDHL@fFzA|@Rh@HlEApDKbB?t@GZDJKACGCg@FiBDi@AyDHwDBm@IsA[cBe@{Bw@I@?FDFbBd@v@Nh@TtAZLFd@HbA@fAET@~@CnA?pDGh@@^CPBFADEGIy@DaBDi@AmDHeEBwAYeAY,Pará,Mãe do Rio
9297666067,Corrida ao entardecer,Run,2023-06-15 21:53:32,4.9896,3025,0:50:25,5.9364,0.0,lloKfpeaHM?_@Fg@Gk@Oi@KqA]g@Q[GSKeAWKKE?A@?FBDn@T\FRL^FRJJ?JHN?DDLB`@Jp@Tl@Hv@BJAN?^CT@hCGh@Bj@Eh@Bl@GFBzAAb@GDC?ACEGAa@FI?EBOAYB]Ac@BUAi@BaA?KBa@Ai@@EAcADqB?gB[OKk@Km@Ue@K_@M[E]MMKC@CD?DNBRLR@^N~@PPJH@DDzBj@d@F^AJB`@?XCl@@zACNCZ@n@?h@Ej@BLCR?TCl@?XCZ@FC@GIC_@FaA@KBc@CIBu@A]@}@?g@DMCM@I?KBM?K@c@CiBD{@OWKm@K_Be@E?SGKIa@KM?e@MEME?EHDLH?zAd@L@lA^fAT`@Pb@HT@nAAX@bAEtA?hBEn@?PClB?VABC@EIE_@By@?KBGAGBIAc@@KAMBMCODKAs@@KAK@_@?KB_@@QCUD}@?c@Dk@Ca@IYIc@Ea@Mi@MIEi@SMA}@[a@IOMG@ADDJl@J@BnA\p@VnCr@RBv@Bh@Eh@AF@XCN@DA@BFCx@CdC?|AG|@@PADACABALABGACE@?@RDLDDDBF?h@Lt@Nl@B\Er@Eh@Yx@QXUj@ETFPFDnC|@nBd@xAj@RDNJB?IC@ADDEIC?CJFBAA?D@?E@?BEBCA?BBAACB?ACFB@B?GCDFDAI@@?@A@?E@@E@@@AG?BB?CBD?CCABBACA?FBE@@AAA@@AB@IE@A@DB?MACB@@BC@EB@A@@ADDC@@AAABBAA?B?E@@C@@AG?HC?EED,Pará,Mãe do Rio
9252885346,Corrida vespertina,Run,2023-06-09 09:04:44,6.0201,2242,0:37:22,9.666,0.0,|moKnpeaHeB@o@GuCu@aCs@[GU?I@GHi@~AARDF`EpBrBjAx@Rb@BhCB~DOrDSfAO`AENG@Ge@aDIIWEqBD_AAuFLu@@c@Ca@Bq@As@KcGeB_@EOFWj@WdABHlDfBlCzARHl@HvCBzBGPCV?nDOr@G`CUHADIc@_DKM[EsIJk@BKBoD@_AKg@QuDeAwAUEDc@jAMd@?FFFPFl@ZHBvAr@bCrAl@Vn@JnD@bDMBC~DOxASl@EHEAWa@sCIKOAeCHaD@k@BWA{ADoC@c@IkF}Ay@QOBO?A@]z@S|@BBhBbA|Av@lAr@v@Zt@LtA@D@hA?rH[fE_@FE@Ea@aDCIOGiFFmA?[B_A?q@Do@C}ADc@GmBg@,Pará,Mãe do Rio
9252880524,Corrida matinal,Run,2023-06-05 09:11:22,4.3601,2904,0:48:24,5.4036,0.0,nmoKnpeaHyA@e@CEGM?g@KwA_@iBi@oAWOBCDSj@YdABHVL@DfCjAtC~ARHb@Hv@DfC@tI_@dD]DI?EIYI_AQ_AIMUEcILeGDa@Ei@MqEqAkAQG@CDa@hAMd@@JDDzAp@nAp@THtBnAtATHAzB@n@?fAI~ESn@ElCY@KG[Y_CCEMGe@CgHLgEBcAAe@E{Ac@[GgCu@QEKGMCOMC@CFBDJHTHNB~@ZpAZnBj@n@JvGGdDI^@l@Cf@@NE^?DDBLJdAHr@HX@bA,Pará,Mãe do Rio
9205928233,Corrida matinal,Run,2023-06-04 20:45:09,5.1303,6575,1:49:35,2.8080000000000003,0.0,lmoKhpeaHwABk@IoAYq@UoDaASAKBMNSh@_@lAq@lBSd@Ul@Or@a@x@Mv@OZ]dAETi@pAe@zAIH[p@Or@Yv@@HEF?NEFAEGHGL@HEDG@ABEZER@JGBCJCB@FCJILE@IVSPWnAKLIXCTILUv@KRCVWh@CLGDKh@EFG@GH@FGJIf@C?I`@IPK`@_@n@Kn@EFEVMR]nA]x@Qt@KNIZMVGTC@CNYv@EX[r@?DUd@K^ILIb@]l@Kd@IXQVK^C^IRK`@CTc@lA@B?IX{@P[Rw@NUACRm@A?F@HMVu@F]NQ`@_BHMDUHOBK^eABQFINg@\w@ZmAFGJ_@RYt@qCv@qBF]FKFW^{@b@{ATk@@GHQH_@HOJ[FU\w@?KLYDSLQT}@RMCAAMJOFYRMHQ?GGK@GRc@@IVq@BONYL]BSRk@HONENg@J@fA\h@XVDv@@j@R^DPLxHzB`AZRLt@PxDjAh@RPALQDWn@}AJ]`AeC`@wAp@kBHGH@lC`AfATh@TzBr@KAAE?FAOADBAAACFDBEFD@O@A@@JDGFDECDIGGFFC?D@AA?B?A@AC?D?GA@B?GCB@AB@?C@@AB@@C?@@?GA?@@EBD@?BAKAA?@F?E?@@AB@CA??@?EEFB?ACFB?AI?JFGKJHCAABDECB@EC@@CC?@DC?@EBDCCA@D?AC?F@CIC?F@@C?B?CAB@?C@BAD?A@EB@AI@@E?BDEA?@GA@BEB@?AADBEEFBCEAF?@?EDFEM@DC@BB?AC??B?C@B@EB?EB@B@CCC@FAICDD@CG@FA?B@AEDDAC?BCA@G?BCABBCCB@?A?@CA?@?CBBCC@BAA@BAAD?CA@ACB@?AABBEE@BB?CA?BAAB??C?@?CAABFIABGBDC@@B@GBB?AB?BFDBCEC@ABB@CADD@E@@CCA@?A?@@@ECBA?DCCDBIG@DBACABD@CCADBEA@@?CBBA@ACD?CA@BAA?@ACDAG@@@?C@@A??C@?A?DDCC?D?C?B@C@@A@CABDAAA?@AC?B@AA,Pará,Mãe do Rio
9184762983,Corrida ao entardecer,Run,2023-06-01 19:39:47,6.0188999999999995,2041,0:34:01,10.6164,0.0,dmoKhpeaHQAIBKAE@GAKDq@IG@WIG?GEG?UKE?GCe@KOGIAGEUCe@SG?EEM?WKYEGECEG?CGE?KBGFERWd@Qj@EH?DBPTJBHH?JHZHPNNBHLLBLJN@LNRHXNLJVFDHLBDFB?\RVDBBLBZ@Z?FBLCBBp@?FBn@CFBDAH?DCD@b@ED@FCFBTARGHDNEP@DAJ?BEt@@LCFB`@CHBHETEb@EJCL?FE`@AFAD@PGH?REDCA[EK@E?GIOWaBUMM?QICFq@?G@UAUBGCe@DAAa@?MBECK@UAGBEAMBS@GEMDYAg@Di@AGBMC]BUCIBQ?QCG?CBCCUAG@_@M}@QCEO?GGE?IEI?MII?QGGEM?III?CEO?IGG?GEOCKEMCCKGCGFCHGFAJORIZGJ?LGHETDLL@p@`@F@BDRFDFHDTLF?zAz@XJFH`@NJHPBFFRBHFNCLBFAb@BPCHDTCFBRCLBH?HCN@TEH@J?BCTBPGb@@NCHBTGL@LCJ@REVBDCh@BHEPABCP?DCVEFBLGJ@JEp@CZQS_AA]GMAQEG@KGYWI}@De@CGBQACBiA?K@ECODGCMBGCMB]?a@BMA[BECK?ID[?IAOBKAG@SEMDECM@OAMBc@G[AMGu@QIEOAGIQ?GGG?ECUCQKM?MMQAq@QO?MIKBMFANML@DO\EVGJ@DCNBFN@NNJ?`@TDFL@JJLBFFJBVRH@FFJ@LLF@b@X\N@DHDNBFHTBLFP@FBXADDLCXBPARBBCpA?DC`@?LCZ@TGRBHCBBd@ED@HADDBEXEHBLCD@PAL@JCN?BC`@GN?HCTANEJBPGV?BCNEBGAMEEAe@Ga@EC@ICC?MCIAYGMOEU?IAGBKCGDgACaBDIAy@DQAE@S@MC]Bq@Ao@Dg@COBUAYBYCECG?UIYC[IWKI?WKGAIEE@MGG?_Bi@YESMK?IPEDi@tAA^@FZJLHXJ|@h@LBFFLDHHj@VrBfAp@HVAJBx@?ZBLCLBDAR@TAFCD@VCFCHB\EJ@RCR?l@El@CHCR?PCNBVALCH?p@KR@PEZ?ZIBEEk@CCA][_BECOCeA?,Pará,Mãe do Rio
9178656755,Corrida ao entardecer,Run,2023-05-31 21:19:06,2.723,1670,0:27:50,5.8716,0.0,~loKjpeaHqA@w@IkCs@wC}@I??DBBNBdBd@fEnAjABbACd@?bCCx@G`@@dBCP@`AET@BEQGIBo@Ak@D]Cc@Dk@A}@BUAc@DcB@UAE@IAEBIAg@Bw@A]EaA[_@GIGkCs@c@K[KCBDHv@R^N`@J^N`Dz@ZBrDC~ACVCzACN@^CRBhAE\@p@IHJBd@PfAAHFXDH?ZBXDH,Pará,Mãe do Rio
9108903241,Corrida ao entardecer,Run,2023-05-20 20:42:26,3.2782,1092,0:18:12,10.8072,0.0,bmoKfpeaHuA@g@GmBe@gEmAUGCDBFL@p@RT@bCt@hCl@bB@~@AX@TCrA?p@EvEEl@GDB@E?AMEiAHg@AsCFI@MAeB@SBKAUBMCgAD_A?e@EWGcCs@MCyCy@GB@FP@lAV`EfA`@Nt@HrCAnCGdEEbBEFEAGEASDyBF{EDy@DmA?u@@cAAeAScBg@[EqBq@I?@FXDbAZHHh@Jd@LlBf@^F\@bAA,Pará,Mãe do Rio
9096637361,Corrida ,Run,2023-05-18 20:09:50,2.8184,943,0:15:43,10.7604,0.0,lmoKdpeaH]@KAOBKAKBSAECa@CMIc@Ie@QI?UKs@QOGOAGEQAWOe@GUKQ@CFALMVETIPCPIRANBDTHDHTDJJHBLD@DHBDFd@PLLp@XBBLFHFRFPNJ@@FDBPBDFXH`@FL?FBNAHBDCT?\DrAAFBPEj@?FE`@@bAKF@l@Ej@AF@f@?ZEf@Mf@GH@JGD@d@EDADIIy@UaA@GKk@k@KEBoA@G@MAI@_@AWDc@AK@Y?O@GAM@YA]DKCIDKEMDOC_@BOAKEC@?Ba@Bq@Cc@@CCQCa@ISIMAKGOCGEOAEEWCe@QUECCQCk@QK?MGCEKAOHERUf@ALUl@BNv@b@L@BLRBBDPF@FL@v@d@JCTB@DPTVLb@Xl@Tv@FXAHD|@AJBJCT@VCT?lAKH@,Pará,Mãe do Rio
9078679879,Corrida ao entardecer,Run,2023-05-15 23:23:08,5.0171,1568,0:26:08,11.520000000000001,0.0,|ezFvqocHTBL?DCF@F?BEV?L@BBVIR@HEDEDe@?UIk@BKGa@Ba@EQIGSCCBM@EAECs@@QBEDYEO?UHY?IB]CSDGEk@BKDi@@IJ@t@CHBHAVBB?JALBFANDJ?ZFFTDREr@?HCN?h@FNATGXBJCD@LENA\DDAJ@N?FERCJBHAFCBM@e@GQBIG]BOAKCE?EBEASAUII@GSCYBCCa@BMCeBNCCI@GAMBa@BSCOBa@Ca@BMBEL@LCD?JBJCPDH?JAFBHAp@BJ@TBND@PCD@ZAD@TCH@FERBXAPF^EJBPAJEXBLALED@ZC\BBCJ@HAFEJm@CK@]Gi@EODQCMAWQOU?OCGBICuAFWAC@M@CB[AMDYASBGCGBWCWDW?ULCX@LBDCD?LCF@D?J@BF|A@FDB^DDCLBb@?LG^?h@HJCNANEJB@EZ?J@PAL@TCX@LETDDSAGBCFYEKEOAk@GWD]Ea@E?CCSGQ?ICa@DKGCBM@UFSCEDYB]ACBECUDc@AQD[COFCCWBGDI\?ZFv@AN@PA\BBAJFJR@BCJ@VARFHENCb@@HBf@?DGD?FBF?DGHFBED?f@BHEDDNAHGJBDAH@HEX@FO@MCIBMCM@WAQCECi@DYEK?EIMG?EEU@UEg@FU?cAFSAKBSCMDe@?OA[BC@ICGBGAE@GCKJAF@f@AF?R@BCF@r@CJBD@XFLDFL?RBR?PCV@JCJBTAh@B`@EF@\EH@DCFADBFAF@LADBFEDBPED@BCF?N@FE@E@SGKH]AIGC?E?IBCGI?OBMEc@@OESKCo@AMBSCMDKCEBI?YFWAa@@EAQDy@@[Bk@?KBIN?NCD@F?r@DVCd@Fn@FBZ?JBTCBBLCR?^ETFBE?AA?RAL@NAF@b@CLBBE^Bn@Il@??UAI@MC[FQAGGEAGA{@BKCE?OEI]@s@EGB,Pará,Castanhal
